nameLabel	nameLang	count	count_male	count_female	count_other	count_undefined	prevalent_gender	confidence	nameLabel_count	dummy	normalization_factor
Yasar	mul	140	132	4	0	4	male	0.90946	1	x	3.2851
João José	pt	140	140	0	0	0	male	1.0	1	x	3.2851
Yaşar	tr	140	132	4	0	4	male	0.90946	1	x	3.2851
观	zh-hans	140	136	0	0	4	male	1.0	1	x	3.2851
觀	zh-hant	140	136	0	0	4	male	1.0	1	x	3.2851
Carson	mul	139	116	11	0	12	male	0.76248	1	x	3.2851
Dafydd	mul	139	132	0	0	7	male	1.0	1	x	3.2851
Eckart	mul	139	139	0	0	0	male	1.0	1	x	3.2851
Ezekiel	mul	139	131	1	0	7	male	0.97554	1	x	3.2851
Gorazd	mul	139	138	0	0	1	male	1.0	1	x	3.2851
Ippolito	mul	139	135	0	0	4	male	1.0	1	x	3.2851
Rhonda	mul	139	0	126	0	13	female	1.0	1	x	3.2851
Tea	mul	139	3	105	0	31	female	0.99138	1	x	3.2851
Thom	mul	139	137	0	0	2	male	1.0	1	x	3.2851
Waldo	mul	139	130	4	0	5	male	0.9082	1	x	3.2851
Леонід	uk	139	139	0	0	0	male	1.0	1	x	3.2851
Πέτρος	el	138	138	0	0	0	male	1.0	1	x	3.2851
Borja	es	138	130	1	0	7	male	0.97535	1	x	3.2851
María Ángeles	es	138	0	134	0	4	female	1.0	1	x	3.2851
Arsène	fr	138	133	3	0	2	male	0.93101	1	x	3.2851
たつひこ	ja	138	129	0	0	9	male	1.0	1	x	3.2851
たまみ	ja	138	0	105	0	33	female	1.0	1	x	3.2851
のりひろ	ja	138	126	0	0	12	male	1.0	1	x	3.2851
竜次	ja	138	136	0	1	1	male	0.9927	1	x	3.2851
そうたろう	ja-hira	138	138	0	0	0	male	1.0	1	x	3.2851
Alajos	mul	138	138	0	0	0	male	1.0	1	x	3.2851
Albertina	mul	138	1	127	0	11	female	0.99761	1	x	3.2851
Asher	mul	138	129	1	0	8	male	0.97517	1	x	3.2851
Bartholomeus	mul	138	133	0	0	5	male	1.0	1	x	3.2851
Bodil	mul	138	0	135	0	3	female	1.0	1	x	3.2851
Brady	mul	138	129	1	0	8	male	0.97517	1	x	3.2851
Carin	mul	138	1	131	0	6	female	0.99768	1	x	3.2851
Drahomíra	mul	138	0	129	0	9	female	1.0	1	x	3.2851
Hallvarður	mul	138	137	0	0	1	male	1.0	1	x	3.2851
Halvor	mul	138	137	0	0	1	male	1.0	1	x	3.2851
Iacopo	mul	138	129	0	0	9	male	1.0	1	x	3.2851
Jodi	mul	138	4	134	0	0	female	0.991	1	x	3.2851
Lane	mul	138	108	20	0	10	male	0.62175	1	x	3.2851
Ligia	mul	138	0	85	0	53	female	1.0	1	x	3.2851
Monte	mul	138	127	3	0	8	male	0.92799	1	x	3.2851
Märta	mul	138	0	137	0	1	female	1.0	1	x	3.2851
Niilo	mul	138	137	0	0	1	male	1.0	1	x	3.2851
Perla	mul	138	3	90	0	45	female	0.98996	1	x	3.2851
Philomena	mul	138	2	127	0	9	female	0.99523	1	x	3.2851
Prince	mul	138	132	2	0	4	male	0.95259	1	x	3.2851
Valéria	mul	138	0	98	0	40	female	1.0	1	x	3.2851
Viljo	mul	138	137	0	1	0	male	0.99275	1	x	3.2851
Woldemar	mul	138	136	0	0	2	male	1.0	1	x	3.2851
Zina	mul	138	10	122	0	6	female	0.97566	1	x	3.2851
Артур	ru	138	138	0	0	0	male	1.0	1	x	3.2851
固	zh	138	138	0	0	0	male	1.0	1	x	3.2851
昭	zh	138	132	2	0	4	male	0.95259	1	x	3.2851
元礼	zh-hans	138	134	2	0	2	male	0.95326	1	x	3.2851
禄	zh-hans	138	130	2	0	6	male	0.95189	1	x	3.2851
元禮	zh-hant	138	134	2	0	2	male	0.95326	1	x	3.2851
祿	zh-hant	138	130	2	0	6	male	0.95189	1	x	3.2851
Tomàs	ca	137	137	0	0	0	male	1.0	1	x	3.2851
Bennett	en	137	119	3	0	15	male	0.92352	1	x	3.2851
あすか	ja	137	9	123	0	5	female	0.97821	1	x	3.2851
Alisa	mul	137	0	137	0	0	female	1.0	1	x	3.2851
Augustyn	mul	137	136	0	0	1	male	1.0	1	x	3.2851
Bastiaan	mul	137	96	0	0	41	male	1.0	1	x	3.2851
Bénédicte	mul	137	1	134	0	2	female	0.99773	1	x	3.2851
German	mul	137	122	0	0	15	male	1.0	1	x	3.2851
Kacper	mul	137	133	0	0	4	male	1.0	1	x	3.2851
Lauritz	mul	137	136	0	0	1	male	1.0	1	x	3.2851
Ludger	mul	137	130	0	0	7	male	1.0	1	x	3.2851
Mac	mul	137	135	1	1	0	male	0.96924	1	x	3.2851
Mercè	mul	137	1	129	0	7	female	0.99765	1	x	3.2851
Nicolette	mul	137	0	98	0	39	female	1.0	1	x	3.2851
Roxana	mul	137	0	129	1	7	female	0.99765	1	x	3.2851
Vadim	mul	137	117	0	0	20	male	1.0	1	x	3.2851
Concetta	it	136	0	100	0	36	female	1.0	1	x	3.2851
あきひこ	ja-hira	136	127	0	0	9	male	1.0	1	x	3.2851
Aldona	mul	136	0	136	0	0	female	1.0	1	x	3.2851
Alen	mul	136	131	1	0	4	male	0.97554	1	x	3.2851
Amin	mul	136	124	2	0	10	male	0.94968	1	x	3.2851
Anand	mul	136	113	0	0	23	male	1.0	1	x	3.2851
Andrius	mul	136	133	0	0	3	male	1.0	1	x	3.2851
Beau	mul	136	123	10	0	3	male	0.78922	1	x	3.2851
Damjan	mul	136	135	0	0	1	male	1.0	1	x	3.2851
Eliseo	mul	136	136	0	0	0	male	1.0	1	x	3.2851
Herwig	mul	136	128	0	0	8	male	1.0	1	x	3.2851
Humbert	mul	136	132	0	0	4	male	1.0	1	x	3.2851
Janneke	mul	136	0	83	0	53	female	1.0	1	x	3.2851
Jeppe	mul	136	133	0	0	3	male	1.0	1	x	3.2851
Kuno	mul	136	134	0	0	2	male	1.0	1	x	3.2851
Květa	mul	136	0	130	0	6	female	1.0	1	x	3.2851
Layla	mul	136	1	135	0	0	female	0.99775	1	x	3.2851
Leanne	mul	136	0	125	0	11	female	1.0	1	x	3.2851
Margie	mul	136	0	128	0	8	female	1.0	1	x	3.2851
Mariah	mul	136	0	131	0	5	female	1.0	1	x	3.2851
Marie-Noëlle	mul	136	0	130	0	6	female	1.0	1	x	3.2851
Milly	mul	136	2	130	0	4	female	0.99534	1	x	3.2851
Orville	mul	136	132	0	0	4	male	1.0	1	x	3.2851
Preben	mul	136	134	0	0	2	male	1.0	1	x	3.2851
Vital	mul	136	136	0	0	0	male	1.0	1	x	3.2851
发	zh-hans	136	136	0	0	0	male	1.0	1	x	3.2851
庄	zh-hans	136	134	0	0	2	male	1.0	1	x	3.2851
文达	zh-hans	136	132	0	0	4	male	1.0	1	x	3.2851
晓	zh-hans	136	118	14	0	4	male	0.71955	1	x	3.2851
文達	zh-hant	136	132	0	0	4	male	1.0	1	x	3.2851
曉	zh-hant	136	118	14	0	4	male	0.71955	1	x	3.2851
発	zh-hant	136	136	0	0	0	male	1.0	1	x	3.2851
發	zh-hant	136	136	0	0	0	male	1.0	1	x	3.2851
莊	zh-hant	136	134	0	0	2	male	1.0	1	x	3.2851
かな	ja	135	0	134	0	1	female	1.0	1	x	3.2851
ともゆき	ja	135	117	0	0	18	male	1.0	1	x	3.2851
ひでこ	ja	135	0	135	0	0	female	1.0	1	x	3.2851
よしつぐ	ja-hira	135	132	0	0	3	male	1.0	1	x	3.2851
Gulielmus	la	135	135	0	0	0	male	1.0	1	x	3.2851
Agim	mul	135	135	0	0	0	male	1.0	1	x	3.2851
Anne-Sophie	mul	135	0	125	0	10	female	1.0	1	x	3.2851
Benedykt	mul	135	134	0	0	1	male	1.0	1	x	3.2851
Cathrine	mul	135	0	133	0	2	female	1.0	1	x	3.2851
Clovis	mul	135	120	0	0	15	male	1.0	1	x	3.2851
Clémence	mul	135	2	131	0	2	female	0.99537	1	x	3.2851
Hélio	mul	135	134	0	0	1	male	1.0	1	x	3.2851
Linnea	mul	135	0	129	0	6	female	1.0	1	x	3.2851
Mihael	mul	135	133	0	0	2	male	1.0	1	x	3.2851
Nienke	mul	135	2	60	0	73	female	0.98996	1	x	3.2851
Romolo	mul	135	135	0	0	0	male	1.0	1	x	3.2851
Rosetta	mul	135	0	132	0	3	female	1.0	1	x	3.2851
Urbain	mul	135	133	0	0	2	male	1.0	1	x	3.2851
Veli	mul	135	134	1	0	0	male	0.97607	1	x	3.2851
Κατερίνα	el	134	0	134	0	0	female	1.0	1	x	3.2851
Buck	en	134	131	2	1	0	male	0.94537	1	x	3.2851
Miguel Antonio	es	134	134	0	0	0	male	1.0	1	x	3.2851
Angeline	mul	134	0	100	0	34	female	1.0	1	x	3.2851
Annegret	mul	134	0	130	0	4	female	1.0	1	x	3.2851
Arben	mul	134	132	0	0	2	male	1.0	1	x	3.2851
Dominick	mul	134	124	3	1	6	male	0.9195	1	x	3.2851
Elek	mul	134	133	0	0	1	male	1.0	1	x	3.2851
Gaëlle	mul	134	0	129	0	5	female	1.0	1	x	3.2851
Håvard	mul	134	131	0	0	3	male	1.0	1	x	3.2851
Ilija	mul	134	134	0	0	0	male	1.0	1	x	3.2851
Krisztián	mul	134	132	0	0	2	male	1.0	1	x	3.2851
Krystian	mul	134	133	0	0	1	male	1.0	1	x	3.2851
Marcio	mul	134	131	0	0	3	male	1.0	1	x	3.2851
Melina	mul	134	0	133	0	1	female	1.0	1	x	3.2851
Pierpaolo	mul	134	99	0	0	35	male	1.0	1	x	3.2851
Pär	mul	134	131	0	0	3	male	1.0	1	x	3.2851
Ragna	mul	134	0	134	0	0	female	1.0	1	x	3.2851
Séverine	mul	134	0	131	0	3	female	1.0	1	x	3.2851
Thorvald	mul	134	133	0	0	1	male	1.0	1	x	3.2851
Tilly	mul	134	8	118	2	6	female	0.97485	1	x	3.2851
Traian	mul	134	124	0	0	10	male	1.0	1	x	3.2851
Zdravko	mul	134	134	0	0	0	male	1.0	1	x	3.2851
Zoé	mul	134	5	116	0	13	female	0.98705	1	x	3.2851
Здравко	mul	134	134	0	0	0	male	1.0	1	x	3.2851
Bülent	tr	134	127	1	0	6	male	0.97479	1	x	3.2851
富	zh	134	130	0	0	4	male	1.0	1	x	3.2851
巍	zh	134	104	10	0	20	male	0.75995	1	x	3.2851
曦	zh	134	114	4	0	16	male	0.89665	1	x	3.2851
熊	zh	134	134	0	0	0	male	1.0	1	x	3.2851
Bertie	mul	133	124	7	0	2	male	0.84356	1	x	3.2851
Hella	mul	133	1	128	0	4	female	0.99763	1	x	3.2851
Ioana	mul	133	0	127	0	6	female	1.0	1	x	3.2851
Ivano	mul	133	105	1	0	27	male	0.96966	1	x	3.2851
Jair	mul	133	125	0	0	8	male	1.0	1	x	3.2851
Lilia	mul	133	1	126	0	6	female	0.99759	1	x	3.2851
Matúš	mul	133	117	0	1	15	male	0.99153	1	x	3.2851
Rebekah	mul	133	0	111	0	22	female	1.0	1	x	3.2851
Reto	mul	133	124	0	0	9	male	1.0	1	x	3.2851
Rika	mul	133	2	91	0	41	female	0.99335	1	x	3.2851
Rowan	mul	133	93	24	0	16	male	0.54119	1	x	3.2851
