"麗華"@zh-hant	2023-07-19T10:43:34	0|54|0|8
"Matyáš"@cs	2023-07-19T10:43:34	59|0|0|2
"Ειρήνη"@el	2023-07-19T10:43:35	1|56|0|4
"Mikayla"@en	2023-07-19T10:43:36	1|59|0|1
"Moore"@en	2023-07-19T10:43:36	59|2|0|0
"Ginés"@es	2023-07-19T10:43:37	61|0|0|0
"אורן"@he	2023-07-19T10:43:37	54|0|0|7
"성훈"@ko	2023-07-19T10:43:38	50|1|0|10
"영준"@ko	2023-07-19T10:43:38	52|1|0|8
"영철"@ko	2023-07-19T10:43:39	45|1|0|15
"Abba"@mul	2023-07-19T10:43:39	57|2|0|2
"Aljoša"@mul	2023-07-19T10:43:40	61|2|0|0
"Blahoslav"@mul	2023-07-19T10:43:40	58|0|0|3
"Brenton"@mul	2023-07-19T10:43:41	54|0|0|7
"Brown"@mul	2023-07-19T10:43:41	56|4|0|1
"Bubba"@mul	2023-07-19T10:43:42	61|0|0|0
"Colton"@mul	2023-07-19T10:43:43	57|0|0|4
"Doina"@mul	2023-07-19T10:43:43	2|56|0|3
"Elvio"@mul	2023-07-19T10:43:44	50|0|0|11
"Ensio"@mul	2023-07-19T10:43:44	61|0|0|0
"Erazm"@mul	2023-07-19T10:43:45	60|0|0|1
"Eugenijus"@mul	2023-07-19T10:43:45	61|0|0|0
"Fatou"@mul	2023-07-19T10:43:46	0|61|0|0
"Floor"@mul	2023-07-19T10:43:46	15|34|0|13
"Fèlix"@mul	2023-07-19T10:43:47	59|2|0|0
"Gad"@mul	2023-07-19T10:43:47	55|1|0|5
"Gaetan"@mul	2023-07-19T10:43:48	49|0|0|12
"Ingunn"@mul	2023-07-19T10:43:48	0|61|0|0
"Jeroni"@mul	2023-07-19T10:43:49	61|0|0|0
"Jochem"@mul	2023-07-19T10:43:49	58|0|0|3
"Livinus"@mul	2023-07-19T10:43:50	61|0|0|0
"Marcellin"@mul	2023-07-19T10:43:50	61|0|0|0
"Marquis"@mul	2023-07-19T10:43:51	61|0|0|0
"Maruša"@mul	2023-07-19T10:43:51	0|61|0|0
"Mate"@mul	2023-07-19T10:43:52	58|2|0|1
"Matyáš"@mul	2023-07-19T10:43:52	59|0|0|2
"Melitta"@mul	2023-07-19T10:43:53	1|60|0|0
"Miron"@mul	2023-07-19T10:43:53	61|0|0|0
"Moacir"@mul	2023-07-19T10:43:54	60|0|0|1
"Mordechaj"@mul	2023-07-19T10:43:54	61|0|0|0
"Natasja"@mul	2023-07-19T10:43:55	1|39|0|21
"Nels"@mul	2023-07-19T10:43:56	57|0|0|4
"Newell"@mul	2023-07-19T10:43:56	53|4|0|4
"Noreen"@mul	2023-07-19T10:43:57	1|51|0|9
"Pippa"@mul	2023-07-19T10:43:57	1|53|1|6
"Quirino"@mul	2023-07-19T10:43:58	56|0|0|5
"Rania"@mul	2023-07-19T10:43:58	0|53|0|8
"Reese"@mul	2023-07-19T10:43:59	50|7|0|4
"Remigiusz"@mul	2023-07-19T10:43:59	61|0|0|0
"Rima"@mul	2023-07-19T10:44:00	1|59|0|1
"Ričardas"@mul	2023-07-19T10:44:00	60|0|0|1
"Sallie"@mul	2023-07-19T10:44:01	0|60|1|0
"Sedat"@mul	2023-07-19T10:44:01	60|0|0|1
"Shana"@mul	2023-07-19T10:44:02	1|53|0|7
"Shira"@mul	2023-07-19T10:44:02	0|54|0|7
"Silverio"@mul	2023-07-19T10:44:03	53|0|0|8
"Siân"@mul	2023-07-19T10:44:03	0|41|0|20
"Tiiu"@mul	2023-07-19T10:44:04	0|60|0|1
"Ulysse"@mul	2023-07-19T10:44:05	60|0|0|1
"Urša"@mul	2023-07-19T10:44:05	0|61|0|0
"Uschi"@mul	2023-07-19T10:44:06	0|59|0|2
"Vili"@mul	2023-07-19T10:44:06	58|1|0|2
"Wiley"@mul	2023-07-19T10:44:07	59|0|0|2
"Wilmot"@mul	2023-07-19T10:44:07	57|4|0|0
"Yohann"@mul	2023-07-19T10:44:08	57|0|0|4
"Danijela"@sl	2023-07-19T10:44:08	0|55|0|6
"Lorin"@en	2023-07-19T10:44:09	50|6|0|4
"Stratford"@en	2023-07-19T10:44:09	55|5|0|0
"José Enrique"@es	2023-07-19T10:44:10	60|0|0|0
"Macarena"@es	2023-07-19T10:44:10	0|57|0|3
"María Carmen"@es	2023-07-19T10:44:11	0|60|0|0
"María Cristina"@es	2023-07-19T10:44:11	0|60|0|0
"Anne Marie"@fr	2023-07-19T10:44:12	0|60|0|0
"Marie-Gabrielle"@fr	2023-07-19T10:44:12	0|58|0|2
"שלמה"@he	2023-07-19T10:44:13	60|0|0|0
"Árni"@is	2023-07-19T10:44:13	60|0|0|0
"かずしげ"@ja	2023-07-19T10:44:14	56|0|0|4
"かんじ"@ja	2023-07-19T10:44:14	60|0|0|0
"しゅん"@ja	2023-07-19T10:44:15	58|0|0|2
"たかつぐ"@ja	2023-07-19T10:44:15	54|0|0|6
"ただのり"@ja	2023-07-19T10:44:16	60|0|0|0
"ちえみ"@ja	2023-07-19T10:44:16	0|57|0|3
"ちよこ"@ja	2023-07-19T10:44:17	0|60|0|0
"てるあき"@ja	2023-07-19T10:44:17	57|0|0|3
"ときこ"@ja	2023-07-19T10:44:18	0|57|0|3
"のりひと"@ja	2023-07-19T10:44:18	56|0|0|4
"ふみや"@ja	2023-07-19T10:44:19	52|2|0|6
"めいこ"@ja	2023-07-19T10:44:19	0|60|0|0
"やすあき"@ja	2023-07-19T10:44:20	58|0|0|2
"やすとも"@ja	2023-07-19T10:44:20	56|0|0|4
"りんか"@ja	2023-07-19T10:44:21	0|57|0|3
"旬"@ja	2023-07-19T10:44:21	58|0|0|2
"くにみつ"@ja-hira	2023-07-19T10:44:22	57|0|0|3
"しょうざぶろう"@ja-hira	2023-07-19T10:44:22	60|0|0|0
"예"@ko	2023-07-19T10:44:23	9|1|0|50
"정현"@ko	2023-07-19T10:44:23	42|9|0|9
"Aad"@mul	2023-07-19T10:44:24	59|0|0|1
"Abubakar"@mul	2023-07-19T10:44:24	60|0|0|0
"Almir"@mul	2023-07-19T10:44:25	58|0|0|2
"Amaro"@mul	2023-07-19T10:44:25	59|0|0|1
"Ann-Charlotte"@mul	2023-07-19T10:44:26	0|60|0|0
"Anne Marie"@mul	2023-07-19T10:44:26	0|60|0|0
"Artemio"@mul	2023-07-19T10:44:27	52|0|0|8
"Bahman"@mul	2023-07-19T10:44:27	54|0|0|6
"Baldomero"@mul	2023-07-19T10:44:28	60|0|0|0
"Becca"@mul	2023-07-19T10:44:29	0|56|1|3
"Beto"@mul	2023-07-19T10:44:29	59|1|0|0
"Brandy"@mul	2023-07-19T10:44:30	4|47|0|9
"Catrin"@mul	2023-07-19T10:44:30	1|58|0|1
"Ciriaco"@mul	2023-07-19T10:44:31	58|0|0|2
"Deane"@mul	2023-07-19T10:44:31	54|4|0|2
"Dirck"@mul	2023-07-19T10:44:32	60|0|0|0
"Drummond"@mul	2023-07-19T10:44:32	59|1|0|0
"Elona"@mul	2023-07-19T10:44:33	0|59|0|1
"Epifanio"@mul	2023-07-19T10:44:33	58|0|0|2
"Ferdi"@mul	2023-07-19T10:44:34	60|0|0|0
"Ferit"@mul	2023-07-19T10:44:34	59|0|0|1
"Finlay"@mul	2023-07-19T10:44:35	59|0|0|1
"Gert-Jan"@mul	2023-07-19T10:44:35	54|0|0|6
"Giovanbattista"@mul	2023-07-19T10:44:36	56|0|0|4
"Grenville"@mul	2023-07-19T10:44:36	57|2|0|1
"Gusta"@mul	2023-07-19T10:44:37	1|59|0|0
"Hanan"@mul	2023-07-19T10:44:37	13|37|0|10
"Harriette"@mul	2023-07-19T10:44:38	0|60|0|0
"Hauke"@mul	2023-07-19T10:44:38	49|1|0|10
"Hermann-Josef"@mul	2023-07-19T10:44:39	60|0|0|0
"Ivaylo"@mul	2023-07-19T10:44:39	56|0|0|4
"Jacinta"@mul	2023-07-19T10:44:40	0|55|0|5
"Jan-Olof"@mul	2023-07-19T10:44:40	56|0|0|4
"Javad"@mul	2023-07-19T10:44:41	50|0|0|10
"Karolis"@mul	2023-07-19T10:44:42	53|0|0|7
"Keri"@mul	2023-07-19T10:44:42	3|51|0|6
"Lilo"@mul	2023-07-19T10:44:42	3|57|0|0
"Luzia"@mul	2023-07-19T10:44:43	0|55|0|5
"Maricel"@mul	2023-07-19T10:44:44	33|24|0|3
"Mitchel"@mul	2023-07-19T10:44:44	46|0|0|14
"Moïse"@mul	2023-07-19T10:44:45	59|1|0|0
"Naveen"@mul	2023-07-19T10:44:45	39|4|0|17
"Octavie"@mul	2023-07-19T10:44:46	0|60|0|0
"Pepita"@mul	2023-07-19T10:44:46	0|56|2|2
"Renske"@mul	2023-07-19T10:44:47	0|20|0|40
"Ric"@mul	2023-07-19T10:44:47	57|1|0|2
"Rice"@mul	2023-07-19T10:44:48	57|1|0|2
"Rigmor"@mul	2023-07-19T10:44:48	0|60|0|0
"Robertson"@mul	2023-07-19T10:44:49	55|4|0|1
"Roope"@mul	2023-07-19T10:44:49	51|0|0|9
"Rosmarie"@mul	2023-07-19T10:44:50	0|53|0|7
"Shona"@mul	2023-07-19T10:44:50	0|53|0|7
"Shyam"@mul	2023-07-19T10:44:51	48|1|0|11
"Sian"@mul	2023-07-19T10:44:51	2|49|0|9
"Sini"@mul	2023-07-19T10:44:52	0|56|0|4
"Stellan"@mul	2023-07-19T10:44:52	57|0|0|3
"Sônia"@mul	2023-07-19T10:44:53	0|49|0|11
"Teréz"@mul	2023-07-19T10:44:53	2|58|0|0
"Thoma"@mul	2023-07-19T10:44:54	58|2|0|0
"Tilo"@mul	2023-07-19T10:44:54	53|1|0|6
"Tjeerd"@mul	2023-07-19T10:44:55	59|0|0|1
"Tommie"@mul	2023-07-19T10:44:55	56|4|0|0
"Tomo"@mul	2023-07-19T10:44:56	49|6|0|5
"Torkel"@mul	2023-07-19T10:44:56	60|0|0|0
"Turid"@mul	2023-07-19T10:44:57	0|58|0|2
"Tuulikki"@mul	2023-07-19T10:44:57	0|59|0|1
"Uriah"@mul	2023-07-19T10:44:58	54|0|0|6
"Valtteri"@mul	2023-07-19T10:44:58	60|0|0|0
"Veselin"@mul	2023-07-19T10:44:59	58|0|0|2
"Vojislav"@mul	2023-07-19T10:44:59	60|0|0|0
"Winthrop"@mul	2023-07-19T10:45:00	56|2|0|2
"Česlovas"@mul	2023-07-19T10:45:00	60|0|0|0
"Ademir"@pt	2023-07-19T10:45:01	58|0|0|2
"Luiz Alberto"@pt	2023-07-19T10:45:01	60|0|0|0
"Lúcio"@pt	2023-07-19T10:45:02	60|0|0|0
"Petrică"@ro	2023-07-19T10:45:03	58|2|0|0
"Пелагея"@ru	2023-07-19T10:45:03	0|59|0|1
"Erhan"@tr	2023-07-19T10:45:04	58|0|0|2
"友"@zh	2023-07-19T10:45:04	57|1|0|2
"庭"@zh	2023-07-19T10:45:05	54|6|0|0
"国伟"@zh-hans	2023-07-19T10:45:05	60|0|0|0
"国荣"@zh-hans	2023-07-19T10:45:06	50|0|0|10
"志"@zh-hans	2023-07-19T10:45:06	60|0|0|0
"荣华"@zh-hans	2023-07-19T10:45:07	38|6|0|16
"國偉"@zh-hant	2023-07-19T10:45:07	60|0|0|0
"國榮"@zh-hant	2023-07-19T10:45:08	50|0|0|10
"榮華"@zh-hant	2023-07-19T10:45:08	38|6|0|16
"誌"@zh-hant	2023-07-19T10:45:09	60|0|0|0
"مختار"@ar	2023-07-19T10:45:09	55|0|0|4
"Биляна"@bg	2023-07-19T10:45:10	0|52|0|7
"Έλενα"@el	2023-07-19T10:45:10	0|59|0|0
"Dunlop"@en	2023-07-19T10:45:11	44|14|0|1
"Dutch"@en	2023-07-19T10:45:11	59|0|0|0
"Fowler"@en	2023-07-19T10:45:12	58|0|0|1
"Jordyn"@en	2023-07-19T10:45:12	3|54|1|1
"Purificación"@es	2023-07-19T10:45:13	1|40|0|18
"Pío"@es	2023-07-19T10:45:13	59|0|0|0
"Andoni"@eu	2023-07-19T10:45:14	59|0|0|0
"Unai"@eu	2023-07-19T10:45:14	58|1|0|0
"Juhana"@fi	2023-07-19T10:45:15	59|0|0|0
"Giosuè"@it	2023-07-19T10:45:16	56|0|0|3
"かずと"@ja	2023-07-19T10:45:16	57|0|0|2
"たまき"@ja	2023-07-19T10:45:17	11|45|0|3
"소영"@ko	2023-07-19T10:45:17	0|54|0|5
"Juozapas"@lt	2023-07-19T10:45:18	59|0|0|0
"Билјана"@mk	2023-07-19T10:45:18	0|52|0|7
"Akseli"@mul	2023-07-19T10:45:19	58|0|0|1
"Altin"@mul	2023-07-19T10:45:19	58|0|0|1
"Amaya"@mul	2023-07-19T10:45:20	0|54|0|5
"Ambra"@mul	2023-07-19T10:45:20	0|40|0|19
"Ammar"@mul	2023-07-19T10:45:21	49|0|0|10
"Are"@mul	2023-07-19T10:45:21	59|0|0|0
"Arnout"@mul	2023-07-19T10:45:22	44|0|0|15
"Aud"@mul	2023-07-19T10:45:22	1|58|0|0
"Aura"@mul	2023-07-19T10:45:23	1|56|0|2
"Aurél"@mul	2023-07-19T10:45:23	59|0|0|0
"Barrington"@mul	2023-07-19T10:45:24	57|1|0|1
"Behnaz"@mul	2023-07-19T10:45:24	0|12|0|47
"Bijan"@mul	2023-07-19T10:45:25	50|0|0|9
"Bree"@mul	2023-07-19T10:45:25	1|51|1|6
"Claudie"@mul	2023-07-19T10:45:26	3|54|0|2
"Coco"@mul	2023-07-19T10:45:26	15|44|0|0
"Cormac"@mul	2023-07-19T10:45:27	55|0|0|4
"Estella"@mul	2023-07-19T10:45:27	0|58|0|1
"Etta"@mul	2023-07-19T10:45:28	0|59|0|0
"Eustaquio"@mul	2023-07-19T10:45:28	52|0|0|7
"Eyre"@mul	2023-07-19T10:45:29	56|3|0|0
"Fabrício"@mul	2023-07-19T10:45:29	59|0|0|0
"Fedele"@mul	2023-07-19T10:45:30	57|0|0|2
"Felicjan"@mul	2023-07-19T10:45:30	59|0|0|0
"Fitzroy"@mul	2023-07-19T10:45:31	59|0|0|0
"Frederika"@mul	2023-07-19T10:45:31	1|57|0|1
"Frithiof"@mul	2023-07-19T10:45:32	59|0|0|0
"Gabriël"@mul	2023-07-19T10:45:32	55|0|0|4
"Hafiz"@mul	2023-07-19T10:45:33	56|1|0|2
"Hajo"@mul	2023-07-19T10:45:33	57|0|0|2
"Hind"@mul	2023-07-19T10:45:34	1|55|0|3
"Ine"@mul	2023-07-19T10:45:34	1|58|0|0
"Jacint"@mul	2023-07-19T10:45:35	59|0|0|0
"Jin"@mul	2023-07-19T10:45:36	6|51|0|2
"Jytte"@mul	2023-07-19T10:45:36	0|59|0|0
"Lieve"@mul	2023-07-19T10:45:37	2|48|0|9
"Ljuba"@mul	2023-07-19T10:45:37	6|53|0|0
"Lucette"@mul	2023-07-19T10:45:38	0|56|0|3
"Madis"@mul	2023-07-19T10:45:38	58|0|0|1
"Manja"@mul	2023-07-19T10:45:39	0|57|0|2
"Manning"@mul	2023-07-19T10:45:39	59|0|0|0
"Mariagrazia"@mul	2023-07-19T10:45:40	0|37|0|22
"Matts"@mul	2023-07-19T10:45:40	53|0|0|6
"Meier"@mul	2023-07-19T10:45:41	29|1|0|29
"Melvyn"@mul	2023-07-19T10:45:41	51|1|0|7
"Miikka"@mul	2023-07-19T10:45:42	59|0|0|0
"Milad"@mul	2023-07-19T10:45:42	57|0|0|2
"Mokhtar"@mul	2023-07-19T10:45:43	55|0|0|4
"Māris"@mul	2023-07-19T10:45:43	59|0|0|0
"Netti"@mul	2023-07-19T10:45:44	0|59|0|0
"Nicasio"@mul	2023-07-19T10:45:44	49|0|0|10
"Octavia"@mul	2023-07-19T10:45:45	0|59|0|0
"Oona"@mul	2023-07-19T10:45:45	0|57|1|1
"Rony"@mul	2023-07-19T10:45:46	55|0|0|4
"Rozalia"@mul	2023-07-19T10:45:46	0|57|0|2
"Skylar"@mul	2023-07-19T10:45:47	20|35|0|4
"Thora"@mul	2023-07-19T10:45:47	0|59|0|0
"Tiberiu"@mul	2023-07-19T10:45:48	57|0|0|2
"Traci"@mul	2023-07-19T10:45:48	0|50|0|9
"Trisha"@mul	2023-07-19T10:45:49	0|51|1|7
"Tünde"@mul	2023-07-19T10:45:50	1|58|0|0
"Valère"@mul	2023-07-19T10:45:50	55|0|0|4
"Viktorie"@mul	2023-07-19T10:45:50	0|57|0|2
"Šarlota"@mul	2023-07-19T10:45:51	0|58|0|1
"Мирон"@mul	2023-07-19T10:45:51	59|0|0|0
"Платон"@mul	2023-07-19T10:45:52	57|0|0|2
"Евдокия"@ru	2023-07-19T10:45:53	0|59|0|0
"Биљана"@sr	2023-07-19T10:45:54	0|52|0|7
"Cengiz"@tr	2023-07-19T10:45:54	56|0|0|3
"Derya"@tr	2023-07-19T10:45:55	4|43|0|12
"Oğuz"@tr	2023-07-19T10:45:55	59|0|0|0
"Yılmaz"@tr	2023-07-19T10:45:56	58|0|0|1
"Josep Antoni"@ca	2023-07-19T10:45:56	56|0|0|2
"Αγγελική"@el	2023-07-19T10:45:57	2|56|0|0
"Φώτης"@el	2023-07-19T10:45:58	54|0|0|4
"Earnest"@en	2023-07-19T10:45:58	56|0|0|2
"Joseph Anthony"@en	2023-07-19T10:45:59	58|0|0|0
"Aarón"@es	2023-07-19T10:45:59	58|0|0|0
"José Guillermo"@es	2023-07-19T10:46:00	58|0|0|0
"José Vicente"@es	2023-07-19T10:46:00	58|0|0|0
"Luis Miguel"@es	2023-07-19T10:46:01	58|0|0|0
"María Joaquina"@es	2023-07-19T10:46:01	0|58|0|0
"María Rosa"@es	2023-07-19T10:46:02	0|58|0|0
"Pedro Nolasco"@es	2023-07-19T10:46:02	58|0|0|0
"Arantzazu"@eu	2023-07-19T10:46:03	0|57|0|1
"Olli-Pekka"@fi	2023-07-19T10:46:04	56|0|0|2
"Léonor"@fr	2023-07-19T10:46:04	38|18|0|2
"Francesca Romana"@it	2023-07-19T10:46:05	0|58|0|0
"Maristella"@it	2023-07-19T10:46:05	0|38|0|20
"かずひさ"@ja	2023-07-19T10:46:06	56|0|0|2
"すなお"@ja	2023-07-19T10:46:06	58|0|0|0
"よりこ"@ja	2023-07-19T10:46:07	0|58|0|0
"승현"@ko	2023-07-19T10:46:07	41|6|0|11
"재현"@ko	2023-07-19T10:46:08	47|2|0|9
"Abdi"@mul	2023-07-19T10:46:08	57|0|0|1
"Akram"@mul	2023-07-19T10:46:09	48|2|0|8
"Aleksanteri"@mul	2023-07-19T10:46:09	57|0|0|1
"Andréanne"@mul	2023-07-19T10:46:10	0|44|0|14
"Aoife"@mul	2023-07-19T10:46:10	0|47|0|11
"Baudouin"@mul	2023-07-19T10:46:11	57|0|0|1
"Birthe"@mul	2023-07-19T10:46:12	0|57|0|1
"Bjarni"@mul	2023-07-19T10:46:12	57|0|0|1
"Boubacar"@mul	2023-07-19T10:46:13	55|1|0|2
"Brayan"@mul	2023-07-19T10:46:13	56|0|0|2
"Brunon"@mul	2023-07-19T10:46:14	58|0|0|0
"Caren"@mul	2023-07-19T10:46:14	0|52|0|6
"Carlyle"@mul	2023-07-19T10:46:15	56|1|0|1
"Cecylia"@mul	2023-07-19T10:46:15	0|57|0|1
"Dalila"@mul	2023-07-19T10:46:16	0|54|0|4
"Damion"@mul	2023-07-19T10:46:16	55|0|0|3
"Daron"@mul	2023-07-19T10:46:17	50|4|0|4
"Dawson"@mul	2023-07-19T10:46:18	54|4|0|1
"Desiderio"@mul	2023-07-19T10:46:18	55|0|0|3
"Dickie"@mul	2023-07-19T10:46:19	57|0|0|1
"Dimas"@mul	2023-07-19T10:46:19	57|0|0|1
"Egidijus"@mul	2023-07-19T10:46:20	58|0|0|0
"Eigil"@mul	2023-07-19T10:46:20	57|0|0|1
"Eligio"@mul	2023-07-19T10:46:21	52|0|0|6
"Elizabeta"@mul	2023-07-19T10:46:21	0|51|0|7
"Emese"@mul	2023-07-19T10:46:22	1|55|0|2
"Estêvão"@mul	2023-07-19T10:46:22	58|0|0|0
"Eusebius"@mul	2023-07-19T10:46:23	56|0|0|2
"Fatemeh"@mul	2023-07-19T10:46:23	0|54|0|4
"Fethi"@mul	2023-07-19T10:46:24	55|0|0|3
"Gabino"@mul	2023-07-19T10:46:24	58|0|0|0
"Gena"@mul	2023-07-19T10:46:25	2|46|0|10
"Gustava"@mul	2023-07-19T10:46:26	0|58|0|0
"Hans-Dietrich"@mul	2023-07-19T10:46:26	58|0|0|0
"Hashim"@mul	2023-07-19T10:46:27	57|0|0|1
"Hildegarda"@mul	2023-07-19T10:46:27	0|58|0|0
"Iago"@mul	2023-07-19T10:46:28	44|0|0|14
"Ibolya"@mul	2023-07-19T10:46:28	0|58|0|0
"Imani"@mul	2023-07-19T10:46:29	2|56|0|0
"Ingvald"@mul	2023-07-19T10:46:29	58|0|0|0
"Janny"@mul	2023-07-19T10:46:30	5|42|0|11
"Jayme"@mul	2023-07-19T10:46:30	39|17|0|2
"Jyri"@mul	2023-07-19T10:46:31	54|0|0|4
"Kathi"@mul	2023-07-19T10:46:31	0|57|0|1
"Katya"@mul	2023-07-19T10:46:32	1|51|0|6
"Kayleigh"@mul	2023-07-19T10:46:32	0|36|0|22
"Lenore"@mul	2023-07-19T10:46:33	0|54|0|4
"Lisbet"@mul	2023-07-19T10:46:34	1|48|0|9
"Louis-Auguste"@mul	2023-07-19T10:46:34	58|0|0|0
"Manfredi"@mul	2023-07-19T10:46:35	48|0|0|10
"Maximiliaan"@mul	2023-07-19T10:46:35	52|0|0|6
"Mehrdad"@mul	2023-07-19T10:46:35	50|0|0|8
"Milos"@mul	2023-07-19T10:46:36	50|0|0|8
"Minh"@mul	2023-07-19T10:46:37	32|17|0|9
"Nando"@mul	2023-07-19T10:46:37	52|0|0|6
"Nita"@mul	2023-07-19T10:46:38	0|55|0|3
"Ofer"@mul	2023-07-19T10:46:38	51|0|0|7
"Quim"@mul	2023-07-19T10:46:39	56|0|0|2
"Renatus"@mul	2023-07-19T10:46:39	55|0|0|3
"Ridha"@mul	2023-07-19T10:46:40	54|1|0|3
"Robertas"@mul	2023-07-19T10:46:40	49|3|0|6
"Romas"@mul	2023-07-19T10:46:41	57|0|0|1
"Rona"@mul	2023-07-19T10:46:41	2|48|0|8
"Réjean"@mul	2023-07-19T10:46:42	55|0|0|3
"Sarita"@mul	2023-07-19T10:46:42	0|48|0|10
"Seija"@mul	2023-07-19T10:46:43	0|57|0|1
"Septimus"@mul	2023-07-19T10:46:43	58|0|0|0
"Silvan"@mul	2023-07-19T10:46:44	53|1|0|4
"Tulio"@mul	2023-07-19T10:46:45	58|0|0|0
"Valdir"@mul	2023-07-19T10:46:45	56|0|0|2
"Viktorija"@mul	2023-07-19T10:46:45	0|58|0|0
"Ярослава"@mul	2023-07-19T10:46:46	0|58|0|0
"José Vicente"@pt	2023-07-19T10:46:47	58|0|0|0
"Gelu"@ro	2023-07-19T10:46:47	52|0|0|6
"Nicu"@ro	2023-07-19T10:46:50	58|0|0|0
"Алиса"@ru	2023-07-19T10:46:50	1|57|0|0
"Aylin"@tr	2023-07-19T10:46:51	0|53|0|5
"Burcu"@tr	2023-07-19T10:46:51	0|46|0|12
"Doğan"@tr	2023-07-19T10:46:52	58|0|0|0
"Ebru"@tr	2023-07-19T10:46:52	1|51|0|6
"Nazmi"@tr	2023-07-19T10:46:53	58|0|0|0
"İsa"@tr	2023-07-19T10:46:53	57|0|0|1
"Лев"@uk	2023-07-19T10:46:54	58|0|0|0
"Phương"@vi	2023-07-19T10:46:54	14|40|0|4
"宗翰"@zh	2023-07-19T10:46:55	54|0|0|4
"祖"@zh	2023-07-19T10:46:55	58|0|0|0
"秀英"@zh	2023-07-19T10:46:56	8|44|0|6
"兑"@zh-hans	2023-07-19T10:46:56	54|2|0|2
"兌"@zh-hant	2023-07-19T10:46:57	54|2|0|2
"Sherwood"@en	2023-07-19T10:46:57	53|2|0|2
"Adélaïde"@fr	2023-07-19T10:46:58	0|57|0|0
"Xoán"@gl	2023-07-19T10:46:58	57|0|0|0
"איתן"@he	2023-07-19T10:46:59	50|3|0|4
"Berardo"@it	2023-07-19T10:46:59	54|0|0|3
"あきふみ"@ja	2023-07-19T10:47:00	51|0|0|6
"かずとし"@ja	2023-07-19T10:47:00	52|0|0|5
"さだとし"@ja	2023-07-19T10:47:01	57|0|0|0
"じん"@ja	2023-07-19T10:47:01	51|6|0|0
"ちさと"@ja	2023-07-19T10:47:02	4|53|0|0
"ともかず"@ja	2023-07-19T10:47:02	52|0|0|5
"はちろう"@ja	2023-07-19T10:47:03	57|0|0|0
"へいきち"@ja	2023-07-19T10:47:03	57|0|0|0
"もとじ"@ja	2023-07-19T10:47:04	45|0|0|12
"信昌"@ja	2023-07-19T10:47:05	55|0|0|2
"文雄"@ja	2023-07-19T10:47:05	56|0|0|1
"しんのすけ"@ja-hira	2023-07-19T10:47:06	51|0|0|6
"Aarno"@mul	2023-07-19T10:47:06	57|0|0|0
"Adrienn"@mul	2023-07-19T10:47:07	0|57|0|0
"Aloisia"@mul	2023-07-19T10:47:07	0|57|0|0
"Amilcare"@mul	2023-07-19T10:47:08	56|0|0|1
"Andreia"@mul	2023-07-19T10:47:08	2|55|0|0
"Angelus"@mul	2023-07-19T10:47:10	56|0|0|1
"Aslak"@mul	2023-07-19T10:47:10	54|0|0|3
"Aymen"@mul	2023-07-19T10:47:11	52|0|0|5
"Aída"@mul	2023-07-19T10:47:11	1|56|0|0
"Bell"@mul	2023-07-19T10:47:12	44|13|0|0
"Breanna"@mul	2023-07-19T10:47:12	0|50|0|7
"Bronislava"@mul	2023-07-19T10:47:13	0|56|0|1
"Charline"@mul	2023-07-19T10:47:13	0|57|0|0
"Daniëlle"@mul	2023-07-19T10:47:14	0|32|0|25
"Danni"@mul	2023-07-19T10:47:14	12|42|0|3
"Davorin"@mul	2023-07-19T10:47:15	57|0|0|0
"DeAndre"@mul	2023-07-19T10:47:15	57|0|0|0
"Diarmuid"@mul	2023-07-19T10:47:16	56|0|0|1
"Dionizy"@mul	2023-07-19T10:47:16	57|0|0|0
"Ely"@mul	2023-07-19T10:47:17	49|6|0|2
"Ena"@mul	2023-07-19T10:47:17	0|56|0|1
"Estefanía"@mul	2023-07-19T10:47:18	0|57|0|0
"Faik"@mul	2023-07-19T10:47:19	54|0|0|3
"Falko"@mul	2023-07-19T10:47:19	52|0|0|5
"Garnet"@mul	2023-07-19T10:47:20	50|5|0|2
"Gerónimo"@mul	2023-07-19T10:47:20	57|0|0|0
"Giuditta"@mul	2023-07-19T10:47:21	0|49|0|8
"Godefroy"@mul	2023-07-19T10:47:21	56|0|0|1
"Jacquelyn"@mul	2023-07-19T10:47:21	0|49|0|8
"Jardine"@mul	2023-07-19T10:47:22	44|13|0|0
"Jovana"@mul	2023-07-19T10:47:22	2|54|0|1
"Julen"@mul	2023-07-19T10:47:23	57|0|0|0
"Junzō"@mul	2023-07-19T10:47:24	57|0|0|0
"Keenan"@mul	2023-07-19T10:47:24	48|3|0|6
"Konrád"@mul	2023-07-19T10:47:25	57|0|0|0
"Lennard"@mul	2023-07-19T10:47:27	42|1|0|14
"Machteld"@mul	2023-07-19T10:47:27	0|41|0|16
"Majlinda"@mul	2023-07-19T10:47:28	0|57|0|0
"Malachi"@mul	2023-07-19T10:47:28	57|0|0|0
"Medard"@mul	2023-07-19T10:47:29	57|0|0|0
"Nelli"@mul	2023-07-19T10:47:29	0|56|0|1
"Nilson"@mul	2023-07-19T10:47:30	56|0|0|1
"Otýlie"@mul	2023-07-19T10:47:32	0|57|0|0
"Papa"@mul	2023-07-19T10:47:32	56|0|0|1
"Porfirio"@mul	2023-07-19T10:47:32	54|0|0|3
"Rafik"@mul	2023-07-19T10:47:33	52|0|0|5
